order_item_id,order_id,product_id,quantity,unit_price,discount_percent,discount_amount,sales_amount,cost_amount,profit_amount
45166,218054,5392,1,2466.5,8.95,220.79,2245.71,1877.29,368.42
45167,218054,5381,1,1887.6,7.33,138.34,1749.26,1488.16,261.1
45168,218054,5763,1,3499.35,10.13,354.65,3144.7,2799.11,345.59
45169,218055,5838,1,162.82,8.66,14.11,148.71,128.57,20.14
45170,218055,5927,1,3465.83,13.14,455.4,3010.43,2893.59,116.84
45171,218055,5130,3,635.38,11.68,222.59,1683.55,1122.03,561.52
45172,218055,5148,2,200.03,15.64,62.59,337.47,277,60.47
45173,218056,5517,4,1069.81,10.53,450.67,3828.57,2831.12,997.45
45174,218056,5461,4,1484.22,14.68,871.71,5065.17,4521.28,543.89
45175,218056,5244,2,7078.92,14.63,2070.8,12087.04,11335.1,751.94
45176,218057,5831,1,353.09,15.55,54.91,298.18,273.6,24.58
45177,218058,5911,2,3580.52,5.37,384.2,6776.84,5607.5,1169.34
45178,218058,5055,2,2277.84,17.99,819.37,3736.31,3443.54,292.77
45179,218059,5183,3,774.95,4.76,110.77,2214.08,1388.55,825.53
45180,218059,5353,1,2095.79,7.88,165.12,1930.67,1606.24,324.43
45181,218060,5938,1,1162.73,16.8,195.38,967.35,680.04,287.31
45182,218060,5261,1,1033,11.67,120.53,912.47,769.05,143.42
45183,218060,5675,1,4437.72,18.22,808.37,3629.35,3653.97,-24.62
45184,218060,5855,1,214.55,10.92,23.43,191.12,124.95,66.17
45185,218061,5724,1,549.59,21.05,115.7,433.89,381.99,51.9
45186,218062,5002,1,2613.91,14.56,380.46,2233.45,1761.52,471.93
45187,218062,5878,3,569.47,2.21,37.8,1670.61,1151.76,518.85
45188,218062,5525,1,455.12,5.08,23.12,432,300.61,131.39
45189,218063,5288,1,3346.46,7.35,245.81,3100.65,2214.33,886.32
45190,218063,5719,1,784.32,2.25,17.66,766.66,587.93,178.73
45191,218064,5153,1,883.57,21.26,187.82,695.75,649.2,46.55
45192,218065,5586,2,370.01,6.13,45.36,694.66,635.34,59.32
45193,218065,5203,1,6992.23,16.88,1180.15,5812.08,4191.38,1620.7
45194,218065,5873,2,448.13,10.76,96.4,799.86,758.68,41.18
45195,218065,5740,2,2425.49,11.06,536.49,4314.49,4055.3,259.19
45196,218065,5917,2,2721.5,17.7,963.55,4479.45,4414.88,64.57
45197,218066,5253,3,246.29,7.14,52.76,686.11,479.64,206.47
45198,218066,5147,1,1574.46,7.48,117.81,1456.65,1137.15,319.5
45199,218066,5463,1,1138.44,9.07,103.23,1035.21,942.08,93.13
45200,218067,5231,1,402.93,8.77,35.34,367.59,252.11,115.48
45201,218067,5082,2,330.92,7.08,46.83,615.01,509.2,105.81
45202,218067,5555,3,1907.64,8.16,466.8,5256.12,4144.35,1111.77
45203,218068,5389,4,1905.92,5.9,449.59,7174.09,6530.04,644.05
45204,218069,5594,1,118.69,3.77,4.47,114.22,75.94,38.28
45205,218070,5861,1,372.53,14.38,53.59,318.94,285.47,33.47
45206,218070,5114,1,381.2,4.52,17.25,363.95,291.17,72.78
45207,218070,5723,1,1707.8,8.66,147.89,1559.91,1223.07,336.84
45208,218071,5807,1,2022.85,17.59,355.87,1666.98,1211.94,455.04
45209,218072,5080,1,8474.52,10.77,912.9,7561.62,5804.09,1757.53
45210,218072,5619,1,1071.39,5.41,57.93,1013.46,640.22,373.24
45211,218073,5097,1,871.46,9.25,80.59,790.87,568.23,222.64
45212,218073,5850,1,604.87,14.27,86.34,518.53,515.99,2.54
45213,218074,5525,1,455.12,12.43,56.58,398.54,300.61,97.93
45214,218074,5379,1,2848.46,21.74,619.21,2229.25,2170.31,58.94
45215,218074,5671,2,2229.22,7.74,344.92,4113.52,3767.62,345.9
45216,218074,5495,5,1617.43,14.58,1179.39,6907.76,5566.75,1341.01
45217,218075,5334,1,665.63,3.14,20.92,644.71,491.23,153.48
45218,218075,5146,3,5977.99,3.41,612.36,17321.61,14958.03,2363.58
45219,218076,5481,2,2472.79,14.14,699.48,4246.1,3437.16,808.94
45220,218076,5347,1,1966.93,6.74,132.49,1834.44,1312.79,521.65
45221,218076,5049,1,2129.48,15.79,336.34,1793.14,1464.46,328.68
45222,218076,5508,1,1784.76,14.59,260.36,1524.4,1409.86,114.54
45223,218076,5172,1,2566.3,7.31,187.59,2378.71,2151.3,227.41
45224,218077,5107,1,1238.72,14.11,174.73,1063.99,741.32,322.67
45225,218078,5900,5,7296.85,7.7,2810.62,33673.63,30033.4,3640.23
45226,218078,5910,2,310.17,11.5,71.31,549.03,520.14,28.89
45227,218078,5648,2,302.01,2.85,17.19,586.83,379.3,207.53
45228,218078,5390,1,503.82,12.3,61.97,441.85,428.59,13.26
45229,218079,5764,5,1690.69,9.22,779.3,7674.15,5228.55,2445.6
45230,218079,5510,1,884.99,10.53,93.21,791.78,684.97,106.81
45231,218079,5717,1,563.38,21.42,120.66,442.72,365.59,77.13
45232,218080,5182,1,1028.4,7.53,77.47,950.93,800.85,150.08
45233,218080,5945,1,1907.4,7.96,151.82,1755.58,1410.68,344.9
45234,218081,5296,1,85.97,11.89,10.22,75.75,73.37,2.38
45235,218082,5119,3,1229.82,4.31,159.14,3530.32,2249.82,1280.5
45236,218082,5690,1,3542.75,11.4,404,3138.75,2883.92,254.83
45237,218082,5602,1,1912.61,4.35,83.11,1829.5,1272.2,557.3
45238,218083,5092,1,1714.59,13.74,235.51,1479.08,1412.21,66.87
45239,218083,5535,3,420.91,2.57,32.51,1230.22,846,384.22
45240,218083,5228,2,252.99,9.81,49.63,456.35,413.6,42.75
45241,218084,5701,1,673.56,16.63,112.05,561.51,476.06,85.45
45242,218084,5778,1,378.75,15.59,59.06,319.69,265.65,54.04
45243,218085,5063,2,1009.96,6.55,132.2,1887.72,1347.54,540.18
45244,218086,5225,1,279.75,6.31,17.64,262.11,244.92,17.19
45245,218086,5884,3,3658.28,15.82,1736.59,9238.25,8487.87,750.38
45246,218086,5803,1,469.24,2.17,10.18,459.06,404.18,54.88
45247,218087,5333,2,753.09,7.51,113.15,1393.03,1121.22,271.81
45248,218087,5704,1,7889.99,6.57,518.08,7371.91,6385.42,986.49
45249,218087,5537,3,745.26,15.17,339.13,1896.65,1856.94,39.71
45250,218087,5347,4,1966.93,9.56,752.16,7115.56,5251.16,1864.4
45251,218087,5999,2,85.73,9.28,15.91,155.55,139.22,16.33
45252,218088,5146,1,5977.99,15.66,936.12,5041.87,4986.01,55.86
45253,218089,5981,1,4263.03,10.67,455.06,3807.97,2649.79,1158.18
45254,218089,5515,2,446.38,13.26,118.39,774.37,782.46,-8.09
45255,218089,5749,1,840.67,11.94,100.41,740.26,698.99,41.27
45256,218089,5242,1,851.15,13.58,115.6,735.55,745.32,-9.77
45257,218089,5718,1,476.44,4.16,19.8,456.64,370.98,85.66
45258,218090,5689,1,390.11,5.49,21.42,368.69,278.8,89.89
45259,218090,5343,1,2171.72,4.43,96.22,2075.5,1904.79,170.71
45260,218091,5991,1,971.69,5.92,57.55,914.14,651.73,262.41
45261,218091,5118,1,514.82,14.19,73.06,441.76,430.61,11.15
45262,218092,5885,1,1793.32,8.73,156.52,1636.8,1367.49,269.31
45263,218092,5990,2,1292.33,7.44,192.3,2392.36,1760.1,632.26
45264,218093,5203,1,6992.23,6.85,478.8,6513.43,4191.38,2322.05
45265,218093,5474,1,4601.15,17.54,807,3794.15,3361.77,432.38
45266,218093,5356,2,1425.03,15.26,434.87,2415.19,1963.34,451.85
45267,218093,5479,3,667.48,4.05,81.05,1921.39,1486.68,434.71
45268,218094,5594,1,118.69,12.4,14.72,103.97,75.94,28.03
45269,218095,5421,2,5738.56,11.78,1351.87,10125.25,7391.78,2733.47
45270,218096,5030,1,228.13,3.06,6.97,221.16,193.17,27.99
45271,218097,5741,1,7459.84,17.9,1335.49,6124.35,5520.58,603.77
45272,218097,5232,1,93.54,5.11,4.78,88.76,57.82,30.94
45273,218097,5341,5,476.86,9,214.51,2169.79,2037.75,132.04
45274,218098,5840,1,1870.46,2.39,44.73,1825.73,1368.65,457.08
45275,218099,5056,1,422.17,16.08,67.89,354.28,275.33,78.95
45276,218099,5922,1,1791.51,5.97,106.91,1684.6,1093.59,591.01
45277,218099,5715,3,3286.58,7.11,700.71,9159.03,6626.34,2532.69
45278,218099,5425,1,1982.87,24.37,483.25,1499.62,1738.35,-238.73
45279,218100,5784,1,954.76,13.71,130.86,823.9,721.61,102.29
45280,218100,5410,1,1924.17,16.83,323.79,1600.38,1359.25,241.13
45281,218100,5894,2,270.62,6.2,33.56,507.68,406.1,101.58
45282,218101,5599,1,5310.41,10.71,568.65,4741.76,3651.13,1090.63
45283,218101,5479,3,667.48,15.46,309.48,1692.96,1486.68,206.28
45284,218102,5316,2,840.33,14.73,247.64,1433.02,1370.24,62.78
45285,218102,5986,3,1009.85,15.59,472.26,2557.29,2630.97,-73.68
45286,218102,5215,2,883.2,9.99,176.46,1589.94,1284.2,305.74
45287,218103,5045,1,1456.32,11.58,168.68,1287.64,862.13,425.51
45288,218104,5722,1,318.87,15.21,48.49,270.38,229.37,41.01
45289,218104,5674,3,661.01,15.08,298.99,1684.04,1279.83,404.21
45290,218104,5796,1,1919.12,2.81,53.88,1865.24,1226.36,638.88
45291,218105,5144,1,1049.05,22.42,235.22,813.83,674,139.83
45292,218106,5417,1,5295.61,6.86,363.32,4932.29,3451.28,1481.01
45293,218106,5906,2,146.04,3.36,9.82,282.26,205.72,76.54
45294,218106,5083,1,796.8,5.06,40.36,756.44,528.63,227.81
45295,218106,5190,2,457.83,12.31,112.68,802.98,675.5,127.48
45296,218107,5499,1,438.13,13.91,60.93,377.2,272.44,104.76
45297,218107,5132,1,492.65,5.69,28.04,464.61,321.51,143.1
45298,218107,5090,4,3210.44,11.1,1425.18,11416.58,8962.04,2454.54
45299,218107,5136,3,4931.17,6.79,1004.24,13789.27,10520.64,3268.63
45300,218108,5894,1,270.62,7.76,21,249.62,203.05,46.57
45301,218108,5885,1,1793.32,7.81,140.07,1653.25,1367.49,285.76
45302,218109,5533,1,87.19,6.91,6.02,81.17,67.85,13.32
45303,218109,5911,1,3580.52,13.76,492.66,3087.86,2803.75,284.11
45304,218109,5190,1,457.83,2.9,13.27,444.56,337.75,106.81
45305,218109,5071,1,438.11,15.28,66.93,371.18,266.89,104.29
45306,218110,5696,1,1120.48,15.56,174.36,946.12,973.85,-27.73
45307,218110,5599,1,5310.41,11.7,621.44,4688.97,3651.13,1037.84
45308,218111,5463,1,1138.44,2.43,27.69,1110.75,942.08,168.67
45309,218111,5721,1,434.09,12.16,52.8,381.29,321.76,59.53
45310,218112,5822,3,417.91,13.27,166.41,1087.32,783.69,303.63
45311,218112,5116,1,325.98,8.52,27.78,298.2,196.63,101.57
45312,218112,5920,1,704.03,17.81,125.41,578.62,583.92,-5.3
45313,218112,5237,2,391.37,10.26,80.27,702.47,501.68,200.79
45314,218113,5565,3,615.93,19.98,369.19,1478.6,1234.5,244.1
45315,218114,5070,1,6767.18,14.62,989.19,5777.99,5368.12,409.87
45316,218114,5619,2,1071.39,10.87,232.86,1909.92,1280.44,629.48
45317,218114,5053,1,794.83,6,47.69,747.14,603.41,143.73
45318,218115,5312,1,5518.35,16.75,924.54,4593.81,3798.79,795.02
45319,218116,5828,1,1418.55,8.18,116.09,1302.46,1001.59,300.87
45320,218116,5391,3,2812.66,23.21,1958.6,6479.38,5183.1,1296.28
45321,218116,5774,2,625.01,11.78,147.3,1102.72,1020.18,82.54
45322,218116,5859,1,987.7,7.86,77.61,910.09,700.76,209.33
45323,218117,5717,1,563.38,15.49,87.25,476.13,365.59,110.54
45324,218117,5996,1,520.05,11.33,58.94,461.11,341.32,119.79
45325,218118,5730,1,172.47,2.88,4.97,167.5,136.41,31.09
45326,218119,5031,2,6909.73,11.83,1634.57,12184.89,10800.6,1384.29
45327,218119,5078,1,616.42,5.27,32.46,583.96,395.54,188.42
45328,218120,5833,4,459.85,14.81,272.32,1567.08,1124.08,443
45329,218120,5778,1,378.75,12.82,48.55,330.2,265.65,64.55
45330,218121,5511,1,230.82,5.25,12.11,218.71,156.49,62.22
45331,218121,5254,1,647.88,8.79,56.95,590.93,460.87,130.06
45332,218122,5203,3,6992.23,7.4,1552.96,19423.73,12574.14,6849.59
45333,218122,5590,2,985.58,3.52,69.41,1901.75,1619.44,282.31
45334,218122,5141,1,406.62,9.95,40.46,366.16,279.29,86.87
45335,218122,5456,3,7968.98,12.93,3091.04,20815.9,14317.14,6498.76
45336,218123,5544,1,6035.38,5.94,358.77,5676.61,3898.8,1777.81
45337,218123,5859,2,987.7,11.74,231.96,1743.44,1401.52,341.92
45338,218124,5486,1,446.45,19.47,86.93,359.52,316.94,42.58
45339,218124,5720,3,300.75,11.55,104.24,798.01,697.35,100.66
45340,218124,5695,1,4423.14,13.05,577.2,3845.94,3873.98,-28.04
45341,218124,5437,3,1963.96,2.85,167.94,5723.94,3764.16,1959.78
45342,218125,5656,1,3036.78,11.71,355.46,2681.32,2283.66,397.66
45343,218126,5646,1,417.12,3.97,16.55,400.57,274.64,125.93
45344,218127,5847,1,615.46,8.14,50.09,565.37,478.56,86.81
45345,218127,5140,1,2114.29,3.01,63.54,2050.75,1804.22,246.53
45346,218127,5729,2,1032.37,10.67,220.39,1844.35,1358.5,485.85
45347,218128,5838,3,162.82,9.96,48.63,439.83,385.71,54.12
45348,218129,5376,1,2343.48,10.36,242.87,2100.61,1785.72,314.89
45349,218129,5469,1,2400.82,7.04,169.07,2231.75,2010.49,221.26
45350,218130,5677,1,6476.09,13.77,892.05,5584.04,4579.66,1004.38
45351,218130,5539,1,558.79,11.74,65.57,493.22,415.17,78.05
45352,218130,5921,1,6152.57,4.68,288.06,5864.51,4592.71,1271.8
45353,218131,5857,1,4159.85,15.96,664.11,3495.74,2528.55,967.19
45354,218131,5971,2,1717.91,18.85,647.62,2788.2,2033.34,754.86
45355,218131,5590,4,985.58,6.26,246.94,3695.38,3238.88,456.5
45356,218132,5615,2,201.8,13.61,54.94,348.66,323.78,24.88
45357,218132,5181,1,484.62,15.52,75.23,409.39,361.61,47.78
45358,218133,5669,1,901.69,20.39,183.85,717.84,768.85,-51.01
45359,218133,5789,2,1761.15,14.95,526.73,2995.57,2547.14,448.43
45360,218134,5453,1,936.64,14.24,133.42,803.22,790.11,13.11
45361,218134,5836,5,668.08,9.47,316.42,3023.98,2937.2,86.78
45362,218134,5530,1,5559.65,10.95,608.76,4950.89,4032.73,918.16
45363,218134,5428,1,989.46,8.82,87.23,902.23,653.21,249.02
45364,218135,5478,1,507.17,8.4,42.6,464.57,304.33,160.24
45365,218135,5410,3,1924.17,12.89,743.96,5028.55,4077.75,950.8
45366,218136,5900,2,7296.85,9.72,1417.82,13175.88,12013.36,1162.52
45367,218136,5876,1,1192.01,9.48,113.04,1078.97,954.19,124.78
45368,218137,5021,1,2012.57,15.63,314.48,1698.09,1557.01,141.08
45369,218137,5118,3,514.82,10.43,161.13,1383.33,1291.83,91.5
45370,218138,5792,3,1020.19,21.29,651.5,2409.07,2175.78,233.29
45371,218138,5176,2,1017.95,15.11,307.56,1728.34,1713.82,14.52
45372,218139,5714,1,1157.05,22.02,254.8,902.25,744.31,157.94
45373,218139,5474,1,4601.15,16.73,769.58,3831.57,3361.77,469.8
45374,218139,5751,1,338.46,2.72,9.22,329.24,201.58,127.66
45375,218139,5031,2,6909.73,16.16,2233.29,11586.17,10800.6,785.57
45376,218140,5769,1,1166.56,3.49,40.69,1125.87,1023.09,102.78
45377,218140,5491,1,5259.44,14.8,778.21,4481.23,3323.74,1157.49
45378,218141,5518,3,1198.08,5.74,206.38,3387.86,2429.85,958.01
45379,218142,5435,2,662.72,10.72,142.03,1183.41,1096.46,86.95
45380,218142,5953,1,459.46,19.02,87.38,372.08,349.91,22.17
45381,218143,5693,1,518.17,15.9,82.38,435.79,300.89,134.9
45382,218144,5329,1,2172.93,9.89,214.84,1958.09,1867.8,90.29
45383,218144,5106,1,4824.54,12.49,602.75,4221.79,3757.92,463.87
45384,218144,5823,1,4692.62,16.49,773.59,3919.03,3466.21,452.82
45385,218145,5824,2,3969.67,14.56,1155.72,6783.62,4612.04,2171.58
45386,218145,5655,2,363.33,5.11,37.12,689.54,614.04,75.5
45387,218146,5710,1,261.93,5.5,14.41,247.52,193.05,54.47
45388,218147,5482,1,406.9,3.89,15.83,391.07,262.93,128.14
45389,218147,5441,1,367.03,15.25,55.98,311.05,278.58,32.47
45390,218147,5123,3,353.66,4.64,49.24,1011.74,634.53,377.21
45391,218148,5950,2,118.59,4.48,10.62,226.56,141.9,84.66
45392,218148,5350,1,1608.83,10.37,166.88,1441.95,1024.53,417.42
45393,218149,5027,2,2629.76,14.41,758.02,4501.5,3462.54,1038.96
45394,218149,5758,2,752.32,9.05,136.15,1368.49,1249.78,118.71
45395,218150,5894,1,270.62,4.43,11.98,258.64,203.05,55.59
45396,218150,5901,1,163.88,5.49,8.99,154.89,128.06,26.83
45397,218150,5272,1,1367.19,10.01,136.8,1230.39,1047,183.39
45398,218150,5251,1,880.46,12.81,112.81,767.65,759.15,8.5
45399,218151,5875,1,766.94,14.8,113.48,653.46,599.96,53.5
45400,218152,5114,2,381.2,9.14,69.67,692.73,582.34,110.39
45401,218152,5132,1,492.65,13.36,65.8,426.85,321.51,105.34
45402,218152,5824,1,3969.67,17.28,685.94,3283.73,2306.02,977.71
45403,218153,5213,2,3296.36,15.06,993.14,5599.58,5219.2,380.38
45404,218153,5002,1,2613.91,8.6,224.9,2389.01,1761.52,627.49
45405,218154,5594,2,118.69,4.46,10.58,226.8,151.88,74.92
45406,218154,5596,1,357.32,9.76,34.86,322.46,280.45,42.01
45407,218154,5670,2,607.07,2.08,25.29,1188.85,876.98,311.87
45408,218154,5641,2,1667.43,9.1,303.46,3031.4,2047.96,983.44
45409,218154,5333,1,753.09,5.56,41.86,711.23,560.61,150.62
45410,218155,5691,1,688.75,12.9,88.87,599.88,534.86,65.02
45411,218155,5671,1,2229.22,16.98,378.44,1850.78,1883.81,-33.03
45412,218155,5666,4,8900.32,4.75,1691.25,33910.03,22575,11335.03
45413,218156,5924,1,750.98,9.17,68.9,682.08,500.33,181.75
45414,218156,5155,3,1104.2,9.14,302.81,3009.79,2678.25,331.54
45415,218156,5795,1,417.72,4.41,18.44,399.28,249.51,149.77
45416,218157,5144,1,1049.05,17.06,179.02,870.03,674,196.03
45417,218157,5907,1,638.54,7.95,50.79,587.75,454.88,132.87
45418,218158,5010,1,900.53,8.45,76.05,824.48,673.27,151.21
45419,218158,5441,2,367.03,3.14,23.04,711.02,557.16,153.86
45420,218158,5804,1,1729.74,10.94,189.17,1540.57,1028.07,512.5
45421,218159,5509,1,608.87,9.88,60.16,548.71,379.81,168.9
45422,218159,5811,3,3749.42,19.24,2164.45,9083.81,8787.42,296.39
45423,218160,5213,1,3296.36,10.63,350.43,2945.93,2609.6,336.33
45424,218160,5227,1,3362.98,17.03,572.74,2790.24,2946.86,-156.62
45425,218160,5726,2,204.39,2.75,11.26,397.52,237.78,159.74
45426,218161,5867,1,759.39,20.3,154.17,605.22,638.72,-33.5
45427,218161,5222,1,5619.6,6.51,365.56,5254.04,3342.7,1911.34
45428,218161,5726,1,204.39,10.09,20.62,183.77,118.89,64.88
45429,218161,5672,1,4470.4,14.61,653.08,3817.32,3466.49,350.83
45430,218161,5795,2,417.72,3.93,32.8,802.64,499.02,303.62
45431,218162,5686,2,1193.17,10.06,240.04,2146.3,1593.52,552.78
45432,218162,5691,2,688.75,7.84,107.95,1269.55,1069.72,199.83
45433,218163,5998,2,4858.73,5.25,510.24,9207.22,5762.88,3444.34
45434,218163,5753,1,1093.98,5.78,63.2,1030.78,684.36,346.42
45435,218163,5500,2,2381.73,7.8,371.77,4391.69,3442.18,949.51
45436,218163,5358,1,6522.81,3.95,257.44,6265.37,5501.76,763.61
45437,218164,5146,2,5977.99,10.03,1199.68,10756.3,9972.02,784.28
45438,218164,5669,3,901.69,19.62,530.86,2174.21,2306.55,-132.34
45439,218165,5087,1,901.25,4.16,37.53,863.72,749.4,114.32
45440,218165,5237,2,391.37,13.04,102.05,680.69,501.68,179.01
45441,218166,5091,2,1985.54,9.75,387.22,3583.86,3265.1,318.76
45442,218166,5822,1,417.91,15.59,65.15,352.76,261.23,91.53
45443,218167,5030,1,228.13,5.65,12.89,215.24,193.17,22.07
45444,218167,5262,1,5556.53,5.01,278.28,5278.25,3449.49,1828.76
45445,218168,5792,2,1020.19,19.36,395.03,1645.35,1450.52,194.83
45446,218168,5712,1,795.61,11.87,94.42,701.19,636.58,64.61
45447,218168,5570,1,3488.31,9.96,347.55,3140.76,2534.64,606.12
45448,218169,5104,1,1319.25,5.3,69.9,1249.35,794.61,454.74
45449,218169,5919,2,2332.02,8.61,401.65,4262.39,3536.26,726.13
45450,218170,5267,1,989.88,7.18,71.03,918.85,818.54,100.31
45451,218171,5799,1,3346.16,4.52,151.3,3194.86,2229.62,965.24
45452,218171,5567,1,316.28,8.13,25.72,290.56,244.05,46.51
45453,218171,5641,3,1667.43,2.97,148.43,4853.86,3071.94,1781.92
45454,218172,5154,2,906.6,4.01,72.74,1740.46,1133.58,606.88
45455,218173,5002,3,2613.91,17.55,1375.98,6465.75,5284.56,1181.19
45456,218173,5258,3,2554.13,8.41,644.47,7017.92,6263.37,754.55
45457,218173,5426,1,1470.6,8.18,120.35,1350.25,1133.45,216.8
45458,218174,5804,2,1729.74,13.4,463.46,2996.02,2056.14,939.88
45459,218174,5301,1,2237.85,10.36,231.86,2005.99,1492.27,513.72
45460,218175,5714,1,1157.05,15.53,179.65,977.4,744.31,233.09
45461,218176,5057,1,991.06,8.38,83.05,908.01,830.07,77.94
45462,218176,5342,1,839.03,9.73,81.6,757.43,555.81,201.62
45463,218177,5703,1,2080.21,10.1,210.07,1870.14,1667.75,202.39
45464,218177,5105,1,7611.16,13,989.72,6621.44,5211.78,1409.66
45465,218178,5828,1,1418.55,3.84,54.43,1364.12,1001.59,362.53
45466,218178,5648,5,302.01,13.44,202.99,1307.06,948.25,358.81
45467,218178,5091,2,1985.54,7.54,299.47,3671.61,3265.1,406.51
45468,218178,5145,1,7630.06,9.63,735.05,6895.01,5769.12,1125.89
45469,218179,5217,1,2259.89,14.92,337.19,1922.7,1583.33,339.37
45470,218179,5146,1,5977.99,7.97,476.42,5501.57,4986.01,515.56
45471,218179,5383,3,7938.2,11.66,2776.73,21037.87,15468.9,5568.97
45472,218180,5324,1,3082.19,22.81,703.1,2379.09,2038.04,341.05
45473,218180,5536,1,2062.55,14.67,302.52,1760.03,1609.31,150.72
45474,218180,5219,1,373.91,6.66,24.9,349.01,261.68,87.33
45475,218180,5625,1,629.29,11.07,69.64,559.65,485.01,74.64
45476,218181,5717,1,563.38,12.05,67.88,495.5,365.59,129.91
45477,218181,5708,2,1183.08,8.39,198.52,2167.64,1654.04,513.6
45478,218182,5814,1,862.28,6.07,52.35,809.93,505.56,304.37
45479,218182,5386,2,549.91,2.51,27.62,1072.2,924.24,147.96
45480,218183,5991,2,971.69,5.98,116.14,1827.24,1303.46,523.78
45481,218183,5340,2,2978.33,15.7,934.92,5021.74,3840.6,1181.14
45482,218183,5730,5,172.47,14.85,128.06,734.29,682.05,52.24
45483,218184,5102,2,427.89,3.91,33.49,822.29,539.36,282.93
45484,218184,5797,1,103.82,5.02,5.21,98.61,73.78,24.83
45485,218185,5360,1,3285.61,3.76,123.39,3162.22,2685.18,477.04
45486,218185,5004,3,8360.47,14.09,3534.21,21547.2,15111.54,6435.66
45487,218185,5165,1,1082.91,12.51,135.5,947.41,718.92,228.49
45488,218186,5778,3,378.75,9.27,105.32,1030.93,796.95,233.98
45489,218186,5174,2,1038.79,5.82,120.83,1956.75,1735.76,220.99
45490,218187,5025,1,1793.66,2.97,53.35,1740.31,1337.96,402.35
45491,218188,5977,1,1948.08,8.98,174.93,1773.15,1649.06,124.09
45492,218188,5495,3,1617.43,6.75,327.37,4524.92,3340.05,1184.87
45493,218189,5888,1,2703.44,17.35,469.17,2234.27,2301.71,-67.44
45494,218189,5843,1,5388.78,15.99,861.67,4527.11,4084.47,442.64
45495,218189,5380,1,7526.79,9.28,698.2,6828.59,5884.3,944.29
45496,218189,5479,1,667.48,15.12,100.93,566.55,495.56,70.99
45497,218190,5130,1,635.38,10.06,63.91,571.47,374.01,197.46
45498,218190,5390,1,503.82,15.83,79.75,424.07,428.59,-4.52
45499,218190,5996,1,520.05,6.16,32.04,488.01,341.32,146.69
45500,218190,5636,2,492.16,8.62,84.8,899.52,787.88,111.64
45501,218190,5364,1,1196.56,4.83,57.8,1138.76,1009.32,129.44
45502,218191,5601,1,687.87,2.71,18.67,669.2,591.24,77.96
45503,218191,5650,2,1547.83,11.15,345.19,2750.47,2234.9,515.57
45504,218192,5648,2,302.01,5.96,36,568.02,379.3,188.72
45505,218192,5854,1,116.82,10.29,12.02,104.8,86.22,18.58
45506,218192,5255,3,541.08,4.34,70.5,1552.74,1167.09,385.65
45507,218193,5180,1,411.77,14.54,59.88,351.89,352.52,-0.63
45508,218193,5494,4,2013.56,10.26,826.52,7227.72,4782.8,2444.92
45509,218193,5907,1,638.54,9.69,61.9,576.64,454.88,121.76
45510,218194,5392,1,2466.5,9.24,227.93,2238.57,1877.29,361.28
45511,218194,5690,3,3542.75,13.29,1412.69,9215.56,8651.76,563.8
45512,218194,5392,1,2466.5,7.91,195.03,2271.47,1877.29,394.18
45513,218195,5280,1,2406.97,13.33,320.85,2086.12,1475.45,610.67
45514,218195,5129,1,4936.94,14.3,705.92,4231.02,3948.88,282.14
45515,218195,5978,1,385.52,10.72,41.35,344.17,305.62,38.55
45516,218195,5924,1,750.98,13.98,105,645.98,500.33,145.65
45517,218195,5423,1,3256.99,10.63,346.09,2910.9,2420.23,490.67
45518,218196,5267,1,989.88,6.55,64.82,925.06,818.54,106.52
45519,218196,5245,2,2284.59,4.24,193.62,4375.56,3631.24,744.32
45520,218196,5729,1,1032.37,6.3,65.06,967.31,679.25,288.06
45521,218197,5700,1,1091.67,9.09,99.27,992.4,645.13,347.27
45522,218197,5229,1,834.88,7.46,62.26,772.62,651.56,121.06
45523,218197,5402,1,1348.59,20,269.76,1078.83,1176.34,-97.51
45524,218198,5891,1,923.64,19.14,176.83,746.81,751.72,-4.91
45525,218199,5220,2,4598.78,11.87,1091.65,8105.91,5660.62,2445.29
45526,218199,5536,1,2062.55,19.1,393.92,1668.63,1609.31,59.32
45527,218199,5028,1,2323.14,3.49,81.11,2242.03,1821.73,420.3
45528,218200,5924,1,750.98,11.12,83.51,667.47,500.33,167.14
45529,218200,5237,1,391.37,15.92,62.31,329.06,250.84,78.22
45530,218201,5377,1,359.33,3.74,13.43,345.9,224.42,121.48
45531,218202,5865,1,358.45,15.94,57.15,301.3,266.15,35.15
45532,218202,5136,1,4931.17,13.72,676.44,4254.73,3506.88,747.85
45533,218202,5268,2,2049.86,5.09,208.57,3891.15,3272.44,618.71
45534,218202,5348,1,2402.74,10.68,256.5,2146.24,1808.99,337.25
45535,218203,5324,1,3082.19,9.98,307.48,2774.71,2038.04,736.67
45536,218204,5581,2,750.61,8.29,124.51,1376.71,1214.28,162.43
45537,218204,5124,1,606.08,11.68,70.78,535.3,502.3,33
45538,218205,5836,2,668.08,15.9,212.43,1123.73,1174.88,-51.15
45539,218205,5333,1,753.09,7.73,58.22,694.87,560.61,134.26
45540,218205,5850,1,604.87,12.69,76.76,528.11,515.99,12.12
45541,218205,5079,3,2074.16,7.56,470.49,5751.99,4353.96,1398.03
45542,218206,5227,2,3362.98,12.59,846.85,5879.11,5893.72,-14.61
45543,218206,5634,2,2460.14,14.14,695.73,4224.55,3275.68,948.87
45544,218207,5913,1,287.94,10.29,29.63,258.31,229.29,29.02
