order_id,customer_id,order_date,order_status,shipping_city,shipping_state,shipping_region,shipping_cost,delivery_date,payment_id
215223,10568,11/19/2025,Shipped,Kolkata,West Bengal,East,203.86,11/24/2025,315223
215224,10457,6/14/2025,Shipped,Bhopal,Madhya Pradesh,Central,191.51,6/20/2025,315224
215225,14543,2/10/2024,Delivered,Bhopal,Madhya Pradesh,Central,192.94,2/13/2024,315225
215226,17397,6/18/2025,Shipped,Chennai,Tamil Nadu,South,158.3,6/24/2025,315226
215227,15860,4/2/2024,Delivered,Bengaluru,Karnataka,South,227.49,4/7/2024,315227
215228,15677,10/22/2025,Delivered,Mumbai,Maharashtra,West,112.03,10/24/2025,315228
215229,16439,8/8/2025,Delivered,Bhubaneswar,Odisha,East,195.94,8/13/2025,315229
215230,13677,11/25/2023,Delivered,Bengaluru,Karnataka,South,54.15,12/2/2023,315230
215231,15913,3/18/2024,Delivered,New Delhi,Delhi,North,254.81,3/21/2024,315231
215232,13834,11/11/2024,Delivered,Hyderabad,Telangana,South,103.46,11/12/2024,315232
215233,17584,12/5/2025,Delivered,Patna,Bihar,East,350.43,12/11/2025,315233
215234,15762,9/17/2025,Delivered,Ludhiana,Punjab,North,232.7,9/25/2025,315234
215235,12401,11/3/2025,Shipped,Ahmedabad,Gujarat,West,237.99,11/4/2025,315235
215236,12921,12/31/2025,Shipped,Bhopal,Madhya Pradesh,Central,76.1,1/5/2026,315236
215237,15169,8/29/2025,Delivered,Mumbai,Maharashtra,West,188.37,9/3/2025,315237
215238,13810,12/22/2024,Delivered,Patna,Bihar,East,116.28,12/28/2024,315238
215239,11214,10/3/2024,Shipped,Chennai,Tamil Nadu,South,91.53,10/4/2024,315239
215240,15110,7/20/2025,Delivered,Bhubaneswar,Odisha,East,337.15,7/26/2025,315240
215241,14972,11/19/2024,Delivered,Kolkata,West Bengal,East,108.32,11/22/2024,315241
215242,10134,12/23/2023,Delivered,Chennai,Tamil Nadu,South,211.28,12/31/2023,315242
215243,13047,10/29/2025,Delivered,Hyderabad,Telangana,South,174,10/31/2025,315243
215244,15943,3/16/2024,Delivered,Mumbai,Maharashtra,West,125.12,3/22/2024,315244
215245,11401,4/19/2025,Delivered,Hyderabad,Telangana,South,251.43,4/21/2025,315245
215246,16878,10/9/2025,Delivered,Bengaluru,Karnataka,South,242.9,10/15/2025,315246
215247,14547,11/18/2023,Processing,Bhopal,Madhya Pradesh,Central,237.11,,315247
215248,13237,11/1/2025,Delivered,Gurugram,Haryana,North,271.2,11/4/2025,315248
215249,17903,10/29/2025,Delivered,Gurugram,Haryana,North,142.36,11/5/2025,315249
215250,15155,11/23/2024,Delivered,Kolkata,West Bengal,East,128.69,11/26/2024,315250
215251,17440,11/28/2025,Delivered,Ludhiana,Punjab,North,238.15,11/29/2025,315251
215252,17993,10/13/2025,Delivered,Kolkata,West Bengal,East,154.22,10/16/2025,315252
215253,13677,9/14/2025,Delivered,Bengaluru,Karnataka,South,266.13,9/18/2025,315253
215254,12891,10/9/2025,Delivered,Mumbai,Maharashtra,West,48.79,10/15/2025,315254
215255,16993,12/16/2025,Shipped,Ludhiana,Punjab,North,169.26,12/17/2025,315255
215256,10083,2/1/2025,Delivered,Patna,Bihar,East,130.18,2/6/2025,315256
215257,13687,12/28/2025,Delivered,Chennai,Tamil Nadu,South,267.62,12/30/2025,315257
215258,15211,10/9/2025,Delivered,Hyderabad,Telangana,South,140.63,10/10/2025,315258
215259,16555,4/5/2025,Delivered,Mumbai,Maharashtra,West,250.64,4/13/2025,315259
215260,15547,8/10/2025,Processing,Bhopal,Madhya Pradesh,Central,154.5,,315260
215261,10161,4/10/2025,Delivered,Kolkata,West Bengal,East,229.65,4/12/2025,315261
215262,15486,5/23/2025,Cancelled,Ludhiana,Punjab,North,117.6,,315262
215263,15285,12/27/2025,Delivered,Mumbai,Maharashtra,West,117.62,12/30/2025,315263
215264,10072,8/17/2025,Delivered,Chennai,Tamil Nadu,South,233.33,8/20/2025,315264
215265,12387,11/2/2025,Delivered,Bhopal,Madhya Pradesh,Central,53.75,11/8/2025,315265
215266,13759,5/26/2025,Delivered,Ludhiana,Punjab,North,93.43,6/3/2025,315266
215267,15105,7/2/2024,Delivered,Bhubaneswar,Odisha,East,164.2,7/11/2024,315267
215268,15515,12/17/2025,Delivered,Kolkata,West Bengal,East,204.61,12/19/2025,315268
215269,14357,6/24/2024,Processing,Gurugram,Haryana,North,149.04,,315269
215270,17952,5/12/2024,Delivered,Ahmedabad,Gujarat,West,248.72,5/15/2024,315270
215271,15556,7/14/2024,Processing,Kochi,Kerala,South,179.12,,315271
215272,11295,8/21/2024,Delivered,Chennai,Tamil Nadu,South,239.68,8/26/2024,315272
215273,15909,4/10/2025,Delivered,Bengaluru,Karnataka,South,111.61,4/13/2025,315273
215274,11709,1/9/2025,Cancelled,Kochi,Kerala,South,195.93,,315274
215275,11314,7/6/2024,Delivered,Kolkata,West Bengal,East,157.86,7/12/2024,315275
215276,15081,10/25/2024,Processing,Mumbai,Maharashtra,West,213.12,,315276
215277,14127,11/25/2024,Delivered,New Delhi,Delhi,North,215.17,11/28/2024,315277
215278,17562,3/9/2023,Shipped,Bengaluru,Karnataka,South,128.08,3/15/2023,315278
215279,14687,12/20/2025,Delivered,Bengaluru,Karnataka,South,200.77,12/26/2025,315279
215280,14183,11/3/2025,Delivered,Jaipur,Rajasthan,North,206.57,11/9/2025,315280
215281,11055,5/15/2025,Delivered,Bengaluru,Karnataka,South,226.41,5/21/2025,315281
215282,16951,10/18/2025,Delivered,Ahmedabad,Gujarat,West,268.89,10/24/2025,315282
215283,12514,3/30/2025,Delivered,Kolkata,West Bengal,East,95.39,4/8/2025,315283
215284,13315,10/17/2024,Delivered,Bengaluru,Karnataka,South,182.99,10/22/2024,315284
215285,14032,8/30/2024,Delivered,Chennai,Tamil Nadu,South,257.05,9/4/2024,315285
215286,17655,8/30/2025,Delivered,Mumbai,Maharashtra,West,201.82,9/1/2025,315286
215287,12081,11/30/2025,Delivered,Chennai,Tamil Nadu,South,54.85,12/6/2025,315287
215288,15543,5/7/2025,Delivered,Ahmedabad,Gujarat,West,140.81,5/11/2025,315288
215289,15713,2/6/2024,Delivered,Bhopal,Madhya Pradesh,Central,119.76,2/10/2024,315289
215290,10197,9/2/2024,Delivered,Ahmedabad,Gujarat,West,257.61,9/3/2024,315290
215291,13134,1/5/2024,Delivered,Kolkata,West Bengal,East,172.48,1/8/2024,315291
215292,10334,4/19/2025,Delivered,Kochi,Kerala,South,114.47,4/25/2025,315292
215293,11144,11/15/2025,Delivered,Bhubaneswar,Odisha,East,193.4,11/19/2025,315293
215294,10592,10/8/2025,Delivered,Hyderabad,Telangana,South,197.56,10/14/2025,315294
215295,12037,4/9/2025,Delivered,Gurugram,Haryana,North,134.09,4/14/2025,315295
215296,15634,7/8/2025,Delivered,Kolkata,West Bengal,East,79.23,7/14/2025,315296
215297,11170,10/26/2025,Delivered,Kolkata,West Bengal,East,141.45,10/30/2025,315297
215298,13156,12/30/2025,Delivered,Bengaluru,Karnataka,South,72.35,1/7/2026,315298
215299,14599,9/8/2025,Cancelled,Bengaluru,Karnataka,South,251.11,,315299
215300,11627,7/1/2025,Processing,Chennai,Tamil Nadu,South,183.33,,315300
215301,12081,12/23/2025,Delivered,Chennai,Tamil Nadu,South,62.1,12/28/2025,315301
215302,14444,11/8/2025,Delivered,Ludhiana,Punjab,North,198.11,11/12/2025,315302
215303,15669,1/3/2025,Delivered,Jaipur,Rajasthan,North,171.84,1/9/2025,315303
215304,13816,6/22/2025,Delivered,Chennai,Tamil Nadu,South,100.33,6/23/2025,315304
215305,12904,7/4/2025,Delivered,Bhopal,Madhya Pradesh,Central,91.48,7/8/2025,315305
215306,16864,4/21/2024,Delivered,Bengaluru,Karnataka,South,45.29,4/27/2024,315306
215307,16702,7/1/2024,Delivered,Ahmedabad,Gujarat,West,125.64,7/6/2024,315307
215308,12146,2/2/2025,Delivered,Ludhiana,Punjab,North,257.14,2/5/2025,315308
215309,15796,5/16/2025,Delivered,Ahmedabad,Gujarat,West,129.86,5/23/2025,315309
215310,15015,10/25/2025,Shipped,Mumbai,Maharashtra,West,215.52,10/30/2025,315310
215311,10531,8/16/2025,Delivered,Jaipur,Rajasthan,North,137.5,8/29/2025,315311
215312,10475,12/30/2025,Delivered,Bengaluru,Karnataka,South,175.94,1/5/2026,315312
215313,10004,9/5/2025,Delivered,Jaipur,Rajasthan,North,265.87,9/13/2025,315313
215314,11150,12/6/2025,Delivered,Kochi,Kerala,South,309.49,12/12/2025,315314
215315,10929,10/28/2025,Delivered,Ahmedabad,Gujarat,West,127.81,11/3/2025,315315
215316,10809,5/10/2025,Delivered,New Delhi,Delhi,North,100.9,5/12/2025,315316
215317,13221,11/17/2025,Delivered,Bengaluru,Karnataka,South,133.82,11/22/2025,315317
215318,15851,3/4/2025,Delivered,Bhopal,Madhya Pradesh,Central,82.25,3/8/2025,315318
215319,13671,3/16/2025,Delivered,Chennai,Tamil Nadu,South,170.08,3/22/2025,315319
215320,14420,6/22/2024,Shipped,New Delhi,Delhi,North,66.42,6/27/2024,315320
215321,12689,11/7/2025,Processing,Bengaluru,Karnataka,South,171.12,,315321
215322,15336,5/30/2023,Delivered,Lucknow,Uttar Pradesh,North,136.78,6/6/2023,315322
215323,12638,9/13/2025,Delivered,Mumbai,Maharashtra,West,257,9/21/2025,315323
215324,12466,12/21/2024,Delivered,Lucknow,Uttar Pradesh,North,224.56,12/29/2024,315324
215325,17557,4/21/2025,Delivered,Bengaluru,Karnataka,South,76.14,4/27/2025,315325
215326,13517,9/16/2025,Delivered,Ahmedabad,Gujarat,West,265.57,9/21/2025,315326
215327,13576,4/14/2024,Delivered,Chennai,Tamil Nadu,South,236.28,4/20/2024,315327
215328,10551,5/27/2025,Delivered,Hyderabad,Telangana,South,224.82,6/1/2025,315328
215329,17409,1/13/2024,Delivered,Ahmedabad,Gujarat,West,116.08,1/19/2024,315329
215330,12950,10/24/2024,Delivered,Kochi,Kerala,South,280.03,10/31/2024,315330
215331,15515,4/10/2025,Delivered,Kolkata,West Bengal,East,176.61,4/15/2025,315331
215332,15452,12/16/2025,Delivered,New Delhi,Delhi,North,57.22,12/24/2025,315332
215333,17156,5/14/2025,Shipped,Lucknow,Uttar Pradesh,North,225.95,5/20/2025,315333
215334,17094,2/3/2025,Cancelled,Lucknow,Uttar Pradesh,North,276.83,,315334
215335,11209,4/19/2025,Delivered,Bengaluru,Karnataka,South,113.55,4/24/2025,315335
215336,10861,8/15/2024,Delivered,Lucknow,Uttar Pradesh,North,166.22,8/20/2024,315336
215337,17184,5/29/2024,Delivered,Chennai,Tamil Nadu,South,229.04,6/1/2024,315337
215338,12166,7/27/2023,Delivered,Bengaluru,Karnataka,South,257.89,8/1/2023,315338
215339,16735,10/28/2024,Delivered,Kolkata,West Bengal,East,45.9,11/2/2024,315339
215340,13241,3/30/2023,Shipped,Kochi,Kerala,South,217.33,4/6/2023,315340
215341,12784,8/19/2025,Delivered,Chennai,Tamil Nadu,South,207.68,8/21/2025,315341
215342,11378,5/27/2025,Delivered,Kochi,Kerala,South,231.46,6/6/2025,315342
215343,17780,6/14/2023,Shipped,Lucknow,Uttar Pradesh,North,129.58,6/18/2023,315343
215344,10484,11/12/2025,Delivered,Bengaluru,Karnataka,South,168.03,11/14/2025,315344
215345,14199,9/13/2025,Delivered,Mumbai,Maharashtra,West,128.94,9/16/2025,315345
215346,15814,4/21/2025,Delivered,Lucknow,Uttar Pradesh,North,262.83,4/23/2025,315346
215347,13328,9/22/2025,Delivered,Bhubaneswar,Odisha,East,259.67,9/26/2025,315347
215348,12348,9/22/2023,Delivered,Bhubaneswar,Odisha,East,233.32,9/30/2023,315348
215349,11221,10/16/2024,Delivered,Kolkata,West Bengal,East,133.01,10/23/2024,315349
215350,11537,10/18/2023,Delivered,Patna,Bihar,East,136.23,10/25/2023,315350
215351,17557,6/23/2025,Delivered,Bengaluru,Karnataka,South,109.87,6/24/2025,315351
215352,13281,11/28/2025,Delivered,Jaipur,Rajasthan,North,181.81,12/2/2025,315352
215353,10268,9/27/2025,Shipped,Mumbai,Maharashtra,West,144.47,10/2/2025,315353
215354,13123,10/27/2025,Delivered,Bengaluru,Karnataka,South,109.33,10/29/2025,315354
215355,14919,12/22/2025,Delivered,Ludhiana,Punjab,North,109.18,12/26/2025,315355
215356,14969,8/24/2025,Delivered,Kolkata,West Bengal,East,173.06,8/26/2025,315356
215357,10754,5/16/2025,Shipped,Hyderabad,Telangana,South,225.09,5/20/2025,315357
215358,12102,11/5/2023,Delivered,Mumbai,Maharashtra,West,111.42,11/9/2023,315358
215359,15960,7/4/2025,Delivered,Bengaluru,Karnataka,South,241.01,7/8/2025,315359
215360,17902,11/9/2025,Delivered,Ahmedabad,Gujarat,West,187.15,11/13/2025,315360
215361,14110,11/19/2025,Delivered,New Delhi,Delhi,North,145.95,11/21/2025,315361
215362,10676,11/14/2023,Delivered,Chennai,Tamil Nadu,South,216.97,11/21/2023,315362
215363,17052,10/11/2025,Delivered,Mumbai,Maharashtra,West,95.5,10/15/2025,315363
215364,13503,11/27/2025,Delivered,Kolkata,West Bengal,East,187.2,12/3/2025,315364
215365,15948,1/29/2025,Delivered,Jaipur,Rajasthan,North,298.56,2/4/2025,315365
215366,11959,4/30/2025,Delivered,Bhubaneswar,Odisha,East,330.07,5/9/2025,315366
215367,17031,7/1/2025,Delivered,Kolkata,West Bengal,East,163.67,7/5/2025,315367
215368,12105,5/31/2025,Delivered,Ahmedabad,Gujarat,West,186.2,6/4/2025,315368
215369,15636,5/29/2025,Delivered,Jaipur,Rajasthan,North,273.9,6/2/2025,315369
215370,13201,2/28/2024,Delivered,Lucknow,Uttar Pradesh,North,72.58,3/4/2024,315370
215371,12928,1/9/2025,Delivered,Ahmedabad,Gujarat,West,261.34,1/14/2025,315371
215372,11481,10/9/2024,Delivered,Hyderabad,Telangana,South,209.54,10/11/2024,315372
215373,16765,3/12/2025,Delivered,Bengaluru,Karnataka,South,145.64,3/17/2025,315373
215374,13525,10/20/2023,Delivered,New Delhi,Delhi,North,64.78,10/26/2023,315374
215375,13312,7/25/2025,Delivered,Gurugram,Haryana,North,155.42,8/2/2025,315375
215376,10866,11/10/2025,Delivered,Ludhiana,Punjab,North,207.29,11/14/2025,315376
215377,11116,5/29/2025,Delivered,Kolkata,West Bengal,East,122.96,6/2/2025,315377
215378,12962,12/30/2025,Delivered,Gurugram,Haryana,North,186.88,12/31/2025,315378
215379,10353,10/27/2025,Delivered,New Delhi,Delhi,North,100.08,10/31/2025,315379
215380,14828,2/23/2025,Delivered,Chennai,Tamil Nadu,South,73.01,3/1/2025,315380
215381,11449,3/29/2025,Delivered,Ahmedabad,Gujarat,West,254.78,4/2/2025,315381
215382,15899,7/7/2024,Delivered,New Delhi,Delhi,North,93.72,7/8/2024,315382
215383,15244,1/22/2025,Shipped,Bengaluru,Karnataka,South,193.47,1/26/2025,315383
215384,13779,10/6/2024,Delivered,Lucknow,Uttar Pradesh,North,197.22,10/10/2024,315384
215385,11608,6/23/2024,Delivered,Bengaluru,Karnataka,South,243.54,6/28/2024,315385
215386,16280,5/21/2024,Delivered,Kolkata,West Bengal,East,134.47,5/28/2024,315386
215387,17946,11/21/2025,Delivered,Bengaluru,Karnataka,South,109.05,11/27/2025,315387
215388,15754,12/12/2023,Delivered,Lucknow,Uttar Pradesh,North,66.37,12/15/2023,315388
215389,15883,11/14/2023,Delivered,Patna,Bihar,East,266.22,11/21/2023,315389
215390,11544,12/6/2025,Delivered,Mumbai,Maharashtra,West,261.4,12/9/2025,315390
215391,13218,12/21/2025,Delivered,Kolkata,West Bengal,East,138.8,12/26/2025,315391
215392,10649,5/9/2025,Delivered,Jaipur,Rajasthan,North,140.7,5/15/2025,315392
215393,10642,4/30/2023,Delivered,Patna,Bihar,East,181.56,5/8/2023,315393
215394,13576,12/4/2024,Delivered,Chennai,Tamil Nadu,South,259.06,12/8/2024,315394
215395,12016,5/15/2025,Delivered,New Delhi,Delhi,North,137.44,5/16/2025,315395
215396,15234,7/3/2025,Delivered,Chennai,Tamil Nadu,South,216.95,7/8/2025,315396
215397,17467,7/26/2025,Delivered,Mumbai,Maharashtra,West,190.92,7/31/2025,315397
215398,13417,9/13/2025,Shipped,Ahmedabad,Gujarat,West,159.9,9/20/2025,315398
215399,10978,5/14/2025,Shipped,Chennai,Tamil Nadu,South,111.26,5/19/2025,315399
215400,11637,9/20/2024,Delivered,Chennai,Tamil Nadu,South,216.07,9/24/2024,315400
215401,13668,12/7/2025,Delivered,Mumbai,Maharashtra,West,147.8,12/15/2025,315401
215402,13690,11/17/2025,Delivered,Chennai,Tamil Nadu,South,76.64,11/21/2025,315402
215403,14370,5/6/2025,Delivered,Hyderabad,Telangana,South,150.17,5/9/2025,315403
215404,17287,12/30/2024,Delivered,Patna,Bihar,East,298.63,1/6/2025,315404
215405,17351,9/24/2025,Delivered,Kolkata,West Bengal,East,160.5,9/28/2025,315405
215406,15177,4/16/2025,Delivered,Mumbai,Maharashtra,West,242.84,4/19/2025,315406
215407,11212,1/12/2025,Delivered,Bhubaneswar,Odisha,East,213.67,1/16/2025,315407
215408,11307,11/20/2024,Shipped,Ahmedabad,Gujarat,West,50.69,11/25/2024,315408
215409,12389,3/6/2025,Delivered,Lucknow,Uttar Pradesh,North,157.54,3/7/2025,315409
215410,15872,6/4/2023,Delivered,Bengaluru,Karnataka,South,51.22,6/8/2023,315410
215411,16775,5/16/2025,Delivered,New Delhi,Delhi,North,95.41,5/20/2025,315411
215412,15295,7/6/2025,Delivered,Lucknow,Uttar Pradesh,North,88.36,7/10/2025,315412
215413,16814,9/18/2025,Delivered,Kolkata,West Bengal,East,100.9,9/23/2025,315413
215414,11917,8/30/2025,Delivered,Jaipur,Rajasthan,North,134.65,9/5/2025,315414
215415,15517,7/20/2025,Delivered,Mumbai,Maharashtra,West,247.26,7/24/2025,315415
215416,12154,7/19/2025,Shipped,Patna,Bihar,East,220.19,7/26/2025,315416
215417,15306,11/29/2025,Cancelled,Ahmedabad,Gujarat,West,230.89,,315417
215418,10232,12/12/2025,Delivered,Chennai,Tamil Nadu,South,57.62,12/15/2025,315418
215419,14914,11/5/2024,Delivered,Gurugram,Haryana,North,68.8,11/10/2024,315419
215420,17194,5/25/2025,Delivered,Hyderabad,Telangana,South,85.36,6/2/2025,315420
215421,12102,11/25/2023,Delivered,Mumbai,Maharashtra,West,116.78,11/30/2023,315421
215422,16972,8/12/2024,Shipped,Chennai,Tamil Nadu,South,51.23,8/17/2024,315422
215423,10413,3/2/2025,Delivered,Kolkata,West Bengal,East,50.72,3/5/2025,315423
215424,15310,7/11/2024,Delivered,Bengaluru,Karnataka,South,198.71,7/15/2024,315424
215425,13347,12/9/2024,Shipped,Patna,Bihar,East,354.38,12/14/2024,315425
215426,10227,12/31/2025,Delivered,Kolkata,West Bengal,East,184.37,1/4/2026,315426
215427,15182,11/12/2025,Delivered,Chennai,Tamil Nadu,South,181.26,11/18/2025,315427
215428,11251,6/5/2025,Delivered,Kolkata,West Bengal,East,55.76,6/9/2025,315428
215429,13979,12/26/2025,Delivered,Hyderabad,Telangana,South,211.02,1/2/2026,315429
215430,11973,11/17/2025,Delivered,Lucknow,Uttar Pradesh,North,214.28,11/22/2025,315430
215431,10961,11/17/2025,Delivered,New Delhi,Delhi,North,142.02,11/20/2025,315431
215432,10868,10/19/2025,Delivered,Patna,Bihar,East,306.34,10/25/2025,315432
215433,15067,5/23/2024,Delivered,Ahmedabad,Gujarat,West,167.44,5/26/2024,315433
215434,11559,3/12/2025,Delivered,Ahmedabad,Gujarat,West,52.91,3/15/2025,315434
215435,12457,11/2/2025,Delivered,Ahmedabad,Gujarat,West,46.32,11/6/2025,315435
215436,11604,1/13/2025,Delivered,Patna,Bihar,East,102.73,1/23/2025,315436
215437,10978,6/5/2025,Cancelled,Chennai,Tamil Nadu,South,73.9,,315437
215438,10023,12/27/2024,Delivered,Bhopal,Madhya Pradesh,Central,230.34,12/29/2024,315438
215439,13858,9/7/2025,Shipped,Hyderabad,Telangana,South,266.45,9/11/2025,315439
215440,16240,2/22/2025,Delivered,New Delhi,Delhi,North,61.26,3/1/2025,315440
215441,10524,12/3/2025,Delivered,Ahmedabad,Gujarat,West,205.14,12/8/2025,315441
215442,11339,11/6/2023,Delivered,Kochi,Kerala,South,261.53,11/12/2023,315442
215443,17184,12/6/2024,Cancelled,Chennai,Tamil Nadu,South,68.26,,315443
215444,17366,10/23/2025,Delivered,Kolkata,West Bengal,East,136.58,10/25/2025,315444
215445,17691,3/22/2025,Delivered,Kolkata,West Bengal,East,184.26,3/26/2025,315445
215446,15048,10/23/2025,Delivered,Bhubaneswar,Odisha,East,110.28,10/31/2025,315446
215447,10128,4/28/2025,Delivered,Mumbai,Maharashtra,West,90.22,5/5/2025,315447
215448,10994,11/9/2023,Delivered,Mumbai,Maharashtra,West,129.93,11/12/2023,315448
215449,11750,4/4/2023,Delivered,Hyderabad,Telangana,South,48.43,4/10/2023,315449
215450,12821,3/18/2025,Delivered,Bengaluru,Karnataka,South,198.93,3/21/2025,315450
215451,12804,12/29/2024,Cancelled,Ahmedabad,Gujarat,West,112.35,,315451
215452,11378,7/12/2023,Delivered,Kochi,Kerala,South,113.45,7/14/2023,315452
215453,11374,9/25/2025,Shipped,Patna,Bihar,East,101.19,9/29/2025,315453
215454,17636,2/18/2025,Delivered,Kolkata,West Bengal,East,97.99,2/20/2025,315454
215455,10721,11/2/2025,Delivered,New Delhi,Delhi,North,132.79,11/3/2025,315455
215456,10147,7/19/2025,Delivered,Bengaluru,Karnataka,South,191.03,7/24/2025,315456
215457,10194,5/7/2025,Delivered,Bhubaneswar,Odisha,East,306.63,5/12/2025,315457
215458,14461,9/28/2025,Delivered,Hyderabad,Telangana,South,267.22,9/30/2025,315458
215459,11767,5/12/2025,Shipped,Bhopal,Madhya Pradesh,Central,206.94,5/16/2025,315459
215460,13848,10/20/2023,Delivered,Lucknow,Uttar Pradesh,North,185.86,10/22/2023,315460
215461,13713,12/31/2025,Delivered,Bhopal,Madhya Pradesh,Central,52.45,1/2/2026,315461
215462,17298,5/27/2025,Shipped,Kolkata,West Bengal,East,48.79,6/1/2025,315462
215463,11271,7/13/2023,Delivered,Bhopal,Madhya Pradesh,Central,78.83,7/18/2023,315463
215464,12478,8/18/2025,Processing,Mumbai,Maharashtra,West,66.31,,315464
215465,15511,11/13/2025,Delivered,Kolkata,West Bengal,East,154.19,11/20/2025,315465
215466,14239,12/25/2025,Delivered,New Delhi,Delhi,North,153.52,12/27/2025,315466
215467,14695,11/27/2025,Delivered,Chennai,Tamil Nadu,South,278.9,12/2/2025,315467
215468,13718,7/25/2025,Delivered,Patna,Bihar,East,301.47,8/3/2025,315468
215469,16631,11/24/2025,Delivered,Jaipur,Rajasthan,North,104.97,12/2/2025,315469
215470,10937,2/17/2025,Delivered,Gurugram,Haryana,North,262.33,2/19/2025,315470
215471,17617,8/17/2025,Delivered,Bengaluru,Karnataka,South,242.84,8/22/2025,315471
215472,11408,8/14/2024,Delivered,Kolkata,West Bengal,East,214.97,8/17/2024,315472
215473,11446,5/20/2025,Delivered,New Delhi,Delhi,North,158.37,5/24/2025,315473
215474,11850,6/14/2025,Delivered,Lucknow,Uttar Pradesh,North,264.69,6/19/2025,315474
215475,16005,5/1/2025,Delivered,Kolkata,West Bengal,East,90.29,5/6/2025,315475
215476,14825,3/29/2025,Delivered,Chennai,Tamil Nadu,South,59.54,4/2/2025,315476
215477,10814,8/12/2024,Delivered,Ahmedabad,Gujarat,West,227.05,8/13/2024,315477
215478,17042,11/26/2024,Delivered,Mumbai,Maharashtra,West,158.63,11/30/2024,315478
215479,17920,4/18/2024,Delivered,Hyderabad,Telangana,South,155.15,4/23/2024,315479
215480,13989,9/11/2024,Delivered,Bhopal,Madhya Pradesh,Central,135.75,9/12/2024,315480
215481,10182,7/31/2025,Delivered,Kochi,Kerala,South,301.03,8/5/2025,315481
215482,14108,9/3/2024,Delivered,Lucknow,Uttar Pradesh,North,142,9/6/2024,315482
215483,14654,3/6/2025,Delivered,Mumbai,Maharashtra,West,97.8,3/10/2025,315483
215484,11543,7/4/2024,Delivered,Chennai,Tamil Nadu,South,148.09,7/7/2024,315484
215485,10282,4/24/2025,Delivered,Mumbai,Maharashtra,West,184.66,4/25/2025,315485
215486,13896,11/29/2023,Processing,Ahmedabad,Gujarat,West,55.59,,315486
215487,17033,11/17/2025,Delivered,Mumbai,Maharashtra,West,132.99,11/20/2025,315487
215488,11989,3/2/2024,Delivered,Bhopal,Madhya Pradesh,Central,124.83,3/7/2024,315488
215489,12958,4/22/2024,Shipped,Kolkata,West Bengal,East,180.96,4/24/2024,315489
215490,17305,11/1/2025,Shipped,New Delhi,Delhi,North,186.23,11/5/2025,315490
215491,14914,8/20/2025,Delivered,Gurugram,Haryana,North,139.71,8/22/2025,315491
215492,14554,5/17/2025,Delivered,Jaipur,Rajasthan,North,280.37,5/24/2025,315492
215493,12613,12/29/2024,Delivered,Hyderabad,Telangana,South,209.41,1/4/2025,315493
215494,17700,10/28/2023,Delivered,New Delhi,Delhi,North,267.38,11/4/2023,315494
215495,15662,6/23/2025,Delivered,Kolkata,West Bengal,East,209.92,7/1/2025,315495
215496,10809,3/13/2025,Delivered,New Delhi,Delhi,North,254.44,3/14/2025,315496
215497,10366,5/18/2025,Delivered,Chennai,Tamil Nadu,South,119.31,5/21/2025,315497
215498,14955,3/2/2025,Delivered,Mumbai,Maharashtra,West,263.07,3/9/2025,315498
215499,12124,9/26/2025,Delivered,Mumbai,Maharashtra,West,216.95,9/28/2025,315499
215500,10856,3/22/2025,Delivered,Hyderabad,Telangana,South,119.69,3/29/2025,315500
215501,15929,12/13/2025,Delivered,Kochi,Kerala,South,232.79,12/19/2025,315501
215502,16974,12/23/2025,Delivered,Gurugram,Haryana,North,264.6,12/28/2025,315502
215503,13599,5/7/2024,Delivered,Gurugram,Haryana,North,220.43,5/10/2024,315503
215504,12410,8/11/2024,Delivered,Gurugram,Haryana,North,201.44,8/18/2024,315504
215505,11052,9/13/2025,Delivered,Mumbai,Maharashtra,West,242.05,9/19/2025,315505
215506,15504,11/25/2023,Delivered,Ahmedabad,Gujarat,West,104.06,11/30/2023,315506
215507,10110,11/23/2025,Delivered,Ludhiana,Punjab,North,279.03,11/24/2025,315507
215508,15520,10/9/2025,Delivered,New Delhi,Delhi,North,47.94,10/11/2025,315508
215509,17652,9/14/2025,Delivered,Mumbai,Maharashtra,West,264.75,9/15/2025,315509
215510,13114,2/4/2025,Delivered,Jaipur,Rajasthan,North,234.47,2/12/2025,315510
215511,15899,7/29/2024,Delivered,New Delhi,Delhi,North,270.66,8/5/2024,315511
215512,10431,3/20/2025,Delivered,Ludhiana,Punjab,North,74.34,3/24/2025,315512
215513,12723,11/29/2023,Delivered,Chennai,Tamil Nadu,South,254.59,12/3/2023,315513
215514,13660,11/9/2024,Cancelled,Kolkata,West Bengal,East,194.89,,315514
215515,15228,12/17/2024,Delivered,Kolkata,West Bengal,East,267.04,12/24/2024,315515
215516,12391,6/5/2025,Delivered,Ahmedabad,Gujarat,West,47.45,6/10/2025,315516
215517,15244,9/4/2025,Cancelled,Bengaluru,Karnataka,South,187.01,,315517
215518,15863,9/20/2025,Delivered,Ahmedabad,Gujarat,West,214.61,9/24/2025,315518
215519,11212,6/14/2025,Delivered,Bhubaneswar,Odisha,East,265.06,6/20/2025,315519
215520,16796,10/11/2025,Delivered,New Delhi,Delhi,North,267.57,10/16/2025,315520
215521,15548,9/29/2025,Shipped,Ahmedabad,Gujarat,West,87.39,10/2/2025,315521
215522,17932,2/7/2025,Delivered,New Delhi,Delhi,North,166.19,2/10/2025,315522
