return_id,order_id,product_id,return_date,return_reason,refund_amount,return_status
3229,214880,5897,12/20/2025,Wrong Product,399.23,Rejected
3230,201252,5671,12/14/2025,Not as Expected,5445.7,Processed
3231,219768,5563,1/23/2026,Damaged Product,2397.17,Rejected
3232,213549,5208,3/31/2025,Not as Expected,1545.93,Approved
3233,211847,5061,3/4/2025,Not as Expected,837.42,Processed
3234,205988,5333,11/18/2025,Changed Mind,2112.51,Approved
3235,218571,5828,7/17/2024,Damaged Product,2588.28,Processed
3236,201941,5858,7/17/2025,Not as Expected,1152.22,Approved
3237,201022,5230,4/3/2025,Changed Mind,436.81,Approved
3238,209021,5753,7/29/2023,Wrong Product,939.78,Approved
3239,218345,5563,10/10/2023,Not as Expected,2598.21,Approved
3240,202362,5545,10/27/2024,Poor Quality,347.06,Approved
3241,207390,5701,7/22/2025,Poor Quality,1082.61,Approved
3242,212122,5118,9/1/2025,Changed Mind,444.16,Approved
3243,204782,5824,11/23/2025,Changed Mind,3456.08,Approved
3244,209588,5725,6/2/2025,Size Issue,521.19,Approved
3245,200759,5951,7/3/2024,Wrong Product,2037.55,Processed
3246,202878,5262,1/20/2025,Wrong Product,10107.73,Approved
3247,201332,5813,12/17/2025,Not as Expected,1211.76,Approved
3248,210233,5114,2/5/2025,Damaged Product,352.65,Processed
3249,214818,5268,4/14/2025,Size Issue,3624.44,Approved
3250,202089,5715,8/14/2025,Late Delivery,3011.75,Approved
3251,213402,5286,1/13/2026,Size Issue,201.05,Approved
3252,210326,5221,12/22/2025,Poor Quality,632.8,Approved
3253,219151,5105,9/13/2025,Late Delivery,6402.4,Approved
3254,216526,5902,9/17/2024,Not as Expected,24159.72,Rejected
3255,203527,5682,8/20/2023,Changed Mind,531.97,Approved
3256,217380,5746,7/24/2025,Wrong Product,3366.87,Approved
3257,210767,5974,10/10/2025,Changed Mind,6729.17,Approved
3258,217873,5470,12/7/2024,Changed Mind,255.8,Processed
3259,213150,5289,12/15/2025,Not as Expected,3258.36,Approved
3260,218047,5181,1/19/2026,Poor Quality,1339.81,Approved
3261,217276,5012,1/30/2025,Not as Expected,585.33,Rejected
3262,202537,5348,2/28/2025,Changed Mind,4472.43,Approved
3263,206703,5339,12/6/2025,Not as Expected,1598.63,Processed
3264,210896,5356,12/10/2024,Late Delivery,1213.96,Approved
3265,205858,5686,8/6/2025,Late Delivery,1133.37,Approved
3266,211077,5266,5/4/2025,Wrong Product,10352.45,Approved
3267,215086,5722,10/6/2024,Size Issue,543.89,Approved
3268,205934,5279,4/12/2023,Changed Mind,418.41,Processed
3269,216383,5781,4/13/2024,Not as Expected,1818.98,Approved
3270,214991,5460,7/5/2025,Late Delivery,679.24,Approved
3271,208016,5564,11/14/2025,Poor Quality,941.36,Approved
3272,203224,5792,12/16/2023,Not as Expected,955.05,Approved
3273,200798,5435,9/24/2025,Changed Mind,617.44,Approved
3274,218176,5342,6/26/2025,Late Delivery,757.43,Approved
3275,205823,5412,1/17/2025,Not as Expected,1842.62,Approved
3276,207356,5699,10/2/2024,Poor Quality,935.14,Processed
3277,202906,5828,10/31/2025,Changed Mind,2498.83,Approved
3278,203215,5877,10/16/2025,Damaged Product,830.22,Approved
3279,211054,5368,12/25/2025,Size Issue,682.05,Processed
3280,206475,5773,2/1/2024,Late Delivery,7444.4,Processed
3281,215979,5666,11/13/2025,Damaged Product,15189.85,Approved
3282,209983,5570,1/1/2026,Size Issue,3384.5,Processed
3283,210615,5891,1/7/2026,Size Issue,794.22,Approved
3284,206188,5589,12/24/2024,Size Issue,469.11,Approved
3285,211667,5872,2/22/2025,Not as Expected,561.68,Processed
3286,201025,5017,1/26/2026,Changed Mind,4610.7,Approved
3287,219465,5756,12/24/2025,Not as Expected,2029.13,Approved
3288,207996,5455,3/6/2025,Wrong Product,633.68,Approved
3289,207856,5336,9/20/2024,Changed Mind,489.36,Processed
3290,215559,5619,1/1/2026,Poor Quality,900.96,Processed
3291,213680,5432,10/23/2024,Poor Quality,1317.36,Approved
3292,212064,5799,8/25/2025,Not as Expected,3010.36,Approved
3293,212717,5500,12/2/2024,Changed Mind,4279.31,Approved
3294,214445,5919,1/22/2025,Poor Quality,4400.31,Approved
3295,217862,5964,7/9/2025,Not as Expected,475.64,Approved
3296,200349,5824,5/13/2025,Damaged Product,3437.22,Processed
3297,214460,5527,12/16/2024,Late Delivery,1609.65,Approved
3298,207827,5267,7/8/2024,Not as Expected,926.52,Approved
3299,205931,5124,6/13/2024,Not as Expected,499.87,Approved
3300,204656,5636,7/18/2024,Wrong Product,453.57,Processed
3301,207269,5672,7/20/2025,Damaged Product,4025.01,Approved
3302,209425,5689,8/28/2023,Size Issue,698.21,Approved
3303,214250,5895,8/17/2025,Size Issue,1388.75,Approved
3304,210981,5453,11/28/2025,Not as Expected,897.1,Approved
3305,216005,5141,1/4/2026,Not as Expected,387.54,Processed
3306,205647,5346,12/18/2025,Poor Quality,8956.68,Approved
3307,204391,5223,11/11/2024,Not as Expected,1812.89,Processed
3308,209926,5974,4/29/2024,Wrong Product,3227.59,Approved
3309,218241,5005,1/8/2025,Changed Mind,269.76,Processed
3310,209629,5878,5/22/2024,Damaged Product,1016.16,Approved
3311,214962,5056,8/11/2024,Poor Quality,1463.12,Approved
3312,211494,5559,1/4/2026,Late Delivery,1937.99,Processed
3313,204124,5643,11/21/2025,Size Issue,5468.3,Approved
3314,212225,5032,2/1/2025,Changed Mind,1758.94,Approved
3315,204802,5203,12/29/2025,Late Delivery,17552.07,Processed
3316,209395,5350,1/9/2026,Wrong Product,2786.89,Approved
3317,206214,5142,5/6/2023,Changed Mind,2394.05,Approved
3318,215859,5333,2/21/2025,Not as Expected,668.88,Approved
3319,202121,5524,10/24/2025,Wrong Product,546.05,Approved
3320,211637,5009,11/9/2025,Poor Quality,9016.06,Approved
3321,211087,5911,12/31/2024,Not as Expected,5905.44,Approved
3322,200115,5030,9/4/2025,Damaged Product,208.14,Approved
3323,211499,5904,8/22/2025,Late Delivery,1154.47,Processed
3324,204895,5915,5/28/2025,Late Delivery,397.89,Rejected
3325,209996,5253,11/18/2025,Poor Quality,656.5,Approved
3326,217970,5552,11/22/2025,Size Issue,646.12,Approved
3327,206601,5437,12/2/2024,Not as Expected,1885.46,Processed
3328,206222,5437,10/25/2024,Size Issue,5676.61,Approved
3329,201193,5542,6/5/2025,Not as Expected,511.34,Approved
3330,210467,5919,2/24/2025,Not as Expected,1939.05,Processed
3331,217239,5094,12/12/2025,Late Delivery,2876.3,Approved
3332,219288,5212,9/18/2025,Changed Mind,314.68,Processed
3333,205986,5002,10/1/2025,Poor Quality,2182.54,Approved
3334,213447,5425,6/4/2025,Changed Mind,1734.63,Processed
3335,208949,5430,12/29/2025,Late Delivery,276.03,Approved
3336,218766,5567,12/19/2025,Size Issue,1206.13,Processed
3337,201254,5911,10/10/2025,Poor Quality,3213.09,Processed
3338,219598,5116,11/4/2025,Size Issue,586.26,Processed
3339,215325,5386,4/24/2025,Not as Expected,527.05,Processed
3340,208881,5351,8/18/2024,Not as Expected,1744.65,Processed
3341,216249,5857,7/26/2025,Late Delivery,6800.85,Approved
3342,217501,5794,12/26/2025,Not as Expected,265.3,Approved
3343,205907,5016,6/26/2025,Size Issue,794.1,Processed
3344,215084,5858,6/7/2025,Not as Expected,1172.55,Processed
3345,209825,5499,10/14/2025,Late Delivery,775.77,Approved
3346,208824,5171,11/11/2024,Size Issue,2292.05,Processed
3347,210372,5338,11/27/2025,Late Delivery,647.26,Processed
3348,211726,5850,3/14/2024,Wrong Product,1035.85,Approved
3349,200678,5467,8/30/2025,Size Issue,8275.58,Processed
3350,211678,5587,8/13/2025,Damaged Product,733.37,Approved
3351,217572,5824,2/16/2025,Changed Mind,18636.86,Approved
3352,204509,5203,1/1/2026,Poor Quality,5789.27,Approved
3353,202916,5681,1/23/2026,Size Issue,1898.64,Approved
3354,201876,5054,7/17/2025,Size Issue,840.29,Processed
3355,211069,5848,9/29/2025,Not as Expected,5684.71,Approved
3356,218189,5843,4/18/2025,Damaged Product,4527.11,Approved
3357,210530,5655,2/8/2025,Wrong Product,652.49,Processed
3358,208961,5424,12/30/2025,Changed Mind,6322.4,Approved
3359,206849,5494,10/31/2025,Size Issue,7179.59,Processed
3360,219026,5031,3/23/2024,Not as Expected,19293.64,Processed
3361,210988,5164,12/23/2025,Size Issue,514.96,Approved
3362,216958,5220,11/4/2025,Not as Expected,7985.33,Processed
3363,205190,5065,8/8/2025,Wrong Product,248.87,Approved
3364,200600,5596,11/19/2025,Poor Quality,307.63,Processed
3365,214189,5083,11/12/2025,Late Delivery,693.69,Approved
3366,217524,5382,3/5/2025,Size Issue,1141.01,Processed
3367,205367,5149,12/23/2025,Late Delivery,452.03,Approved
3368,210416,5162,2/7/2025,Changed Mind,2029.77,Approved
3369,217890,5182,8/7/2024,Wrong Product,4763.61,Rejected
3370,209884,5523,1/6/2026,Late Delivery,374.02,Approved
3371,206576,5189,4/21/2025,Late Delivery,1235,Approved
3372,204252,5984,8/9/2023,Not as Expected,316.88,Approved
3373,204764,5095,12/2/2023,Not as Expected,312.7,Approved
3374,216188,5095,5/1/2025,Poor Quality,599.65,Approved
3375,204286,5130,7/2/2023,Not as Expected,602.89,Approved
3376,203177,5553,6/29/2024,Changed Mind,3473.1,Approved
3377,216010,5483,10/8/2024,Wrong Product,10678.9,Approved
3378,203855,5911,10/25/2024,Size Issue,3158.61,Approved
3379,217799,5885,12/13/2025,Changed Mind,1678.41,Approved
3380,215820,5623,11/27/2024,Not as Expected,638.74,Rejected
3381,212345,5820,11/3/2025,Late Delivery,7468.58,Approved
3382,212848,5615,11/19/2025,Damaged Product,746.92,Processed
3383,212524,5237,8/30/2023,Wrong Product,373.07,Approved
3384,203696,5209,11/7/2025,Late Delivery,6001.98,Approved
3385,212774,5059,1/26/2025,Not as Expected,1276.09,Processed
3386,219482,5079,12/7/2025,Not as Expected,1819.42,Approved
3387,206056,5083,10/1/2024,Changed Mind,694.06,Approved
3388,201229,5296,9/10/2024,Not as Expected,77.12,Approved
3389,213515,5220,5/7/2025,Not as Expected,3944.95,Approved
3390,210254,5743,9/14/2025,Late Delivery,495.19,Approved
3391,201256,5050,11/6/2025,Size Issue,942.2,Approved
3392,204297,5204,2/12/2025,Poor Quality,5699.45,Processed
3393,219948,5704,7/15/2024,Not as Expected,6934.36,Processed
3394,203924,5055,6/1/2025,Size Issue,1821.96,Approved
3395,205748,5685,10/2/2025,Poor Quality,430.5,Approved
3396,219586,5383,6/28/2025,Damaged Product,14937.62,Approved
3397,219728,5917,10/10/2024,Not as Expected,2290.97,Approved
3398,212472,5455,12/22/2025,Not as Expected,1232.34,Processed
3399,215373,5764,3/26/2025,Damaged Product,1642.12,Processed
3400,201799,5118,1/22/2025,Size Issue,440.04,Approved
3401,204099,5683,5/11/2025,Not as Expected,794.44,Rejected
3402,200165,5228,8/8/2024,Size Issue,738.37,Processed
3403,208859,5174,12/26/2025,Size Issue,873.88,Approved
3404,204199,5689,5/21/2025,Poor Quality,334.08,Approved
3405,219792,5329,4/21/2025,Not as Expected,2054.15,Approved
3406,210612,5148,9/3/2025,Wrong Product,184.79,Processed
3407,214341,5130,2/1/2025,Wrong Product,569.85,Rejected
3408,215660,5827,6/2/2024,Poor Quality,7791.86,Approved
3409,212319,5881,2/11/2025,Damaged Product,398.4,Processed
3410,203148,5339,5/11/2024,Late Delivery,593.93,Processed
3411,219412,5916,10/29/2025,Damaged Product,3585.37,Approved
3412,215769,5491,11/22/2025,Not as Expected,4352.97,Approved
3413,215000,5824,9/8/2025,Damaged Product,3476.61,Approved
3414,205935,5029,4/16/2025,Late Delivery,5450.7,Approved
3415,201194,5769,5/16/2025,Damaged Product,2229.78,Processed
3416,207246,5112,11/8/2024,Not as Expected,1578,Rejected
3417,215292,5724,4/29/2025,Damaged Product,1435.49,Approved
3418,203952,5140,10/14/2024,Not as Expected,1863.04,Rejected
3419,208413,5917,8/4/2025,Poor Quality,5039.79,Approved
3420,215759,5330,8/30/2024,Changed Mind,1058.74,Approved
3421,218477,5852,4/24/2025,Damaged Product,1611.84,Approved
3422,209888,5273,8/27/2025,Changed Mind,5737.85,Approved
3423,218694,5694,7/20/2024,Changed Mind,197.05,Processed
3424,206443,5610,8/8/2025,Not as Expected,919.21,Processed
3425,202501,5531,2/28/2024,Not as Expected,579.93,Approved
3426,202821,5122,3/8/2024,Poor Quality,4838.48,Processed
3427,200960,5952,2/14/2025,Changed Mind,2066.1,Approved
3428,207152,5106,5/30/2025,Late Delivery,4429.13,Processed
3429,212949,5839,2/16/2025,Late Delivery,1009.68,Approved
3430,200750,5981,12/19/2025,Not as Expected,7059.13,Processed
3431,207808,5619,5/23/2025,Poor Quality,1963.98,Processed
3432,217263,5778,6/29/2025,Poor Quality,352.5,Approved
3433,201976,5780,9/30/2025,Wrong Product,1054.2,Approved
3434,202726,5671,6/26/2025,Late Delivery,7429.69,Approved
3435,205398,5015,2/12/2025,Wrong Product,359.98,Approved
3436,216053,5653,9/19/2025,Not as Expected,932.92,Approved
3437,208739,5086,4/27/2025,Late Delivery,5986.23,Approved
3438,213897,5924,8/14/2025,Not as Expected,729.73,Processed
3439,200123,5521,12/23/2024,Not as Expected,1710.65,Approved
3440,213452,5609,11/17/2025,Changed Mind,461.19,Approved
3441,203207,5950,3/15/2025,Wrong Product,200.47,Approved
3442,208530,5680,11/15/2025,Size Issue,748.31,Approved
3443,216863,5362,1/10/2026,Damaged Product,988.53,Approved
3444,208899,5457,10/14/2025,Size Issue,246.73,Approved
3445,217496,5928,11/29/2024,Size Issue,9583.53,Approved
3446,200211,5496,5/26/2025,Late Delivery,2113.73,Approved
3447,207922,5143,10/10/2024,Not as Expected,1309.68,Approved
3448,208663,5014,11/8/2024,Not as Expected,1704.27,Approved
3449,214570,5908,7/31/2024,Size Issue,1018.98,Rejected
3450,219058,5675,12/23/2025,Late Delivery,3644.63,Processed
3451,202001,5924,11/10/2025,Not as Expected,725.93,Approved
3452,202797,5534,10/24/2024,Late Delivery,207.67,Rejected
3453,215477,5361,8/19/2024,Not as Expected,1873.82,Approved
3454,219033,5558,5/16/2025,Size Issue,1367.52,Approved
3455,212205,5264,10/9/2024,Not as Expected,248.54,Approved
3456,203798,5572,8/9/2023,Not as Expected,2649.05,Approved
3457,217557,5783,11/26/2025,Wrong Product,2766.44,Approved
3458,211506,5093,7/6/2025,Changed Mind,1780.44,Processed
3459,211464,5422,11/18/2024,Damaged Product,4524.68,Approved
3460,207873,5135,12/7/2025,Poor Quality,2303.01,Approved
3461,206083,5653,12/29/2025,Not as Expected,905.31,Approved
3462,201594,5269,1/4/2026,Not as Expected,1360.97,Rejected
3463,205261,5438,12/28/2025,Late Delivery,648.58,Rejected
3464,216652,5295,12/8/2024,Poor Quality,827.16,Rejected
3465,200755,5016,4/12/2025,Wrong Product,373.64,Approved
3466,207783,5770,4/23/2025,Poor Quality,9241.87,Approved
3467,209860,5378,3/7/2025,Changed Mind,3646.12,Processed
3468,213561,5430,10/12/2025,Not as Expected,842.64,Processed
3469,202029,5105,6/26/2025,Not as Expected,20968.74,Processed
3470,214013,5499,7/11/2025,Late Delivery,414.98,Processed
3471,207074,5222,4/15/2025,Late Delivery,9837.26,Processed
3472,201911,5133,5/27/2024,Not as Expected,503.97,Approved
3473,208312,5786,2/5/2025,Changed Mind,372.55,Rejected
3474,207477,5410,9/6/2024,Changed Mind,1476.75,Processed
3475,211003,5486,12/13/2025,Wrong Product,347.65,Approved
3476,216062,5214,9/25/2025,Poor Quality,245.97,Approved
3477,213282,5538,1/7/2025,Not as Expected,390.52,Approved
3478,208314,5112,5/6/2025,Not as Expected,3155.63,Approved
3479,218373,5726,7/27/2024,Changed Mind,174.3,Processed
3480,201442,5352,8/23/2025,Changed Mind,2806,Approved
3481,200385,5133,4/25/2025,Late Delivery,255.78,Approved
3482,210839,5010,11/9/2025,Poor Quality,1544.27,Approved
3483,205981,5944,5/3/2024,Poor Quality,291.39,Approved
3484,205833,5097,5/12/2025,Late Delivery,1576.6,Approved
3485,219664,5676,9/13/2025,Poor Quality,234.79,Rejected
3486,203230,5480,1/25/2024,Size Issue,602.06,Approved
3487,211012,5718,5/6/2023,Not as Expected,884.53,Processed
3488,215345,5976,9/25/2025,Not as Expected,2556.31,Approved
3489,210727,5454,2/15/2025,Poor Quality,2225.1,Rejected
3490,200365,5699,10/12/2024,Not as Expected,3861.24,Approved
3491,200652,5189,8/19/2025,Not as Expected,1203.98,Approved
3492,201929,5577,1/7/2026,Late Delivery,4051.88,Approved
3493,205689,5139,12/21/2023,Poor Quality,3622.25,Approved
3494,217317,5872,12/16/2025,Poor Quality,269.06,Approved
3495,211541,5401,5/3/2024,Late Delivery,1839.1,Approved
3496,200317,5699,9/8/2025,Not as Expected,3520.28,Processed
3497,207511,5840,11/20/2025,Poor Quality,1701.77,Processed
3498,215385,5002,6/28/2024,Not as Expected,2146.79,Approved
3499,205265,5302,7/13/2024,Size Issue,1107.32,Approved
3500,212622,5859,1/2/2026,Poor Quality,1733.74,Processed
3501,206076,5055,12/26/2025,Late Delivery,1943.58,Processed
3502,212104,5992,8/12/2025,Not as Expected,2857.78,Rejected
3503,218506,5831,12/21/2025,Damaged Product,341.38,Approved
3504,207500,5744,5/8/2024,Changed Mind,3965.55,Processed
3505,207843,5004,10/19/2023,Not as Expected,14285.23,Approved
3506,213960,5669,6/6/2025,Size Issue,2191.02,Processed
3507,210090,5797,2/22/2024,Poor Quality,188.68,Approved
3508,212060,5457,12/31/2025,Not as Expected,230.77,Processed
3509,215435,5031,11/10/2025,Not as Expected,6337.66,Approved
3510,209413,5353,7/28/2023,Changed Mind,1917.11,Approved
3511,206182,5945,8/8/2025,Size Issue,1475.49,Approved
3512,216184,5165,3/25/2025,Late Delivery,969.93,Processed
3513,214111,5182,8/17/2025,Poor Quality,880.49,Approved
3514,200427,5722,4/2/2025,Changed Mind,312.04,Processed
3515,214624,5004,6/14/2025,Changed Mind,21229.53,Approved
3516,203652,5548,11/30/2025,Not as Expected,3636.82,Approved
3517,214658,5606,9/25/2025,Size Issue,2900.01,Approved
3518,213366,5632,10/15/2024,Size Issue,940.15,Approved
3519,206082,5952,7/7/2024,Late Delivery,2108.59,Approved
3520,217664,5339,6/10/2025,Changed Mind,1064.5,Approved
3521,200472,5633,12/19/2024,Late Delivery,1728.09,Approved
3522,215191,5872,10/11/2025,Not as Expected,258.85,Approved
3523,212890,5084,2/23/2025,Not as Expected,3546.47,Processed
3524,209783,5204,2/16/2023,Changed Mind,5294.07,Approved
3525,211784,5386,2/9/2025,Poor Quality,504.44,Approved
3526,204205,5473,12/11/2025,Not as Expected,366.49,Processed
3527,204078,5620,7/25/2025,Changed Mind,2706,Approved
3528,218807,5350,1/1/2026,Not as Expected,3134.22,Approved
3529,210164,5032,1/20/2025,Not as Expected,1902.19,Processed
3530,204025,5602,12/23/2025,Late Delivery,1851.43,Approved
3531,203834,5333,1/13/2026,Damaged Product,653.15,Approved
3532,216619,5660,9/21/2025,Changed Mind,5616.69,Approved
3533,215313,5473,9/12/2025,Damaged Product,1103.21,Processed
3534,214782,5119,9/30/2025,Changed Mind,1159.18,Approved
3535,202974,5514,1/5/2025,Not as Expected,4106.72,Approved
3536,200369,5237,12/6/2025,Late Delivery,349.87,Approved
3537,200320,5385,11/1/2024,Not as Expected,4180.62,Approved
3538,219909,5785,7/19/2025,Size Issue,4461.97,Approved
3539,212752,5797,5/12/2025,Not as Expected,96.23,Approved
3540,219093,5585,2/25/2023,Wrong Product,1092.06,Approved
3541,218638,5410,5/30/2023,Size Issue,1642.15,Approved
3542,209644,5153,10/3/2024,Size Issue,785.66,Approved
3543,208728,5443,2/22/2025,Changed Mind,1516,Rejected
3544,216998,5325,11/19/2025,Not as Expected,1808.82,Processed
3545,211165,5786,7/16/2024,Changed Mind,672.27,Approved
3546,214979,5333,8/9/2025,Not as Expected,641.84,Processed
3547,202683,5409,8/14/2025,Poor Quality,1239.2,Approved
3548,212377,5619,4/7/2025,Late Delivery,1028.92,Approved
3549,206841,5528,12/16/2024,Damaged Product,465.65,Approved
3550,200808,5939,8/29/2025,Poor Quality,10427.48,Approved
3551,200439,5231,1/6/2026,Changed Mind,329.2,Approved
3552,217055,5617,12/3/2024,Changed Mind,367.06,Approved
3553,203723,5905,11/19/2025,Late Delivery,116.47,Rejected
3554,207993,5527,8/24/2025,Poor Quality,771.33,Approved
3555,214307,5323,1/3/2026,Changed Mind,835.49,Rejected
3556,218204,5124,7/25/2025,Size Issue,535.3,Approved
3557,218102,5316,6/14/2024,Poor Quality,1433.02,Approved
3558,219470,5943,1/3/2026,Late Delivery,1933.78,Approved
3559,209610,5049,4/5/2024,Size Issue,1957.61,Approved
3560,202428,5762,7/15/2025,Late Delivery,712.11,Approved
3561,204459,5625,1/8/2026,Size Issue,610.63,Processed
3562,212550,5613,7/21/2025,Damaged Product,1303.99,Approved
3563,207703,5777,4/10/2025,Changed Mind,14429.62,Approved
3564,209977,5681,9/7/2025,Size Issue,1839.2,Approved
3565,204675,5061,7/15/2025,Late Delivery,3990.87,Approved
3566,213769,5900,7/28/2025,Late Delivery,6597.51,Approved
3567,213600,5821,10/30/2024,Changed Mind,744.88,Processed
3568,219978,5897,11/1/2025,Size Issue,386.57,Approved
3569,210491,5120,4/15/2025,Late Delivery,1028.15,Approved
3570,202819,5237,6/15/2025,Not as Expected,1890.76,Rejected
3571,208945,5345,12/16/2025,Not as Expected,1364.52,Approved
3572,204754,5027,12/14/2025,Size Issue,4812.79,Approved
3573,214934,5718,5/27/2024,Changed Mind,420.27,Processed
3574,212505,5976,10/7/2025,Poor Quality,684.81,Approved
3575,212607,5448,4/15/2024,Late Delivery,3492.21,Approved
3576,213461,5744,9/2/2025,Poor Quality,3617.21,Processed
3577,205048,5347,9/1/2025,Not as Expected,1815.92,Approved
3578,215129,5218,12/28/2025,Not as Expected,6497.19,Approved
3579,219501,5469,12/26/2025,Damaged Product,2321.33,Processed
3580,217382,5700,8/2/2025,Not as Expected,3142.94,Approved
3581,205481,5386,9/28/2025,Damaged Product,987.81,Approved
3582,216931,5686,8/16/2024,Changed Mind,1141.67,Approved
3583,203904,5420,1/31/2025,Damaged Product,2712.57,Approved
3584,206960,5756,8/25/2025,Late Delivery,2108.18,Processed
3585,202700,5023,1/9/2026,Late Delivery,1701.12,Approved
3586,205079,5912,4/2/2025,Not as Expected,3960.51,Rejected
3587,205815,5123,6/13/2025,Wrong Product,318.12,Approved
3588,219318,5061,5/18/2025,Not as Expected,2361.89,Rejected
3589,206288,5266,1/1/2026,Size Issue,2175.94,Approved
3590,215302,5879,11/19/2025,Late Delivery,3010.96,Processed
3591,209008,5970,7/14/2024,Size Issue,5893.32,Processed
3592,218293,5534,10/29/2025,Not as Expected,443.34,Processed
3593,210316,5634,12/10/2025,Changed Mind,2230.21,Approved
3594,211080,5192,7/14/2024,Damaged Product,3405.88,Approved
3595,202346,5788,9/28/2024,Wrong Product,2691.22,Approved
3596,204830,5261,10/28/2025,Late Delivery,871.19,Approved
3597,210135,5714,12/22/2025,Not as Expected,1025.01,Approved
3598,207716,5116,1/14/2026,Changed Mind,613.96,Approved
3599,215448,5146,12/1/2023,Not as Expected,5445.41,Approved
3600,210381,5671,10/15/2025,Size Issue,3940.26,Processed
3601,209895,5479,12/26/2025,Not as Expected,605.74,Processed
3602,201413,5359,4/28/2025,Damaged Product,3798.82,Approved
3603,208912,5151,8/16/2025,Not as Expected,2472.25,Approved
3604,200527,5962,9/8/2025,Not as Expected,245.42,Approved
3605,216789,5579,1/18/2026,Wrong Product,496.56,Approved
3606,207944,5064,7/10/2025,Wrong Product,1034.62,Processed
3607,218050,5518,12/31/2025,Size Issue,3430.71,Approved
3608,215973,5580,8/5/2025,Poor Quality,2067.05,Processed
3609,200176,5166,11/7/2025,Poor Quality,532.93,Approved
3610,215148,5868,8/10/2025,Not as Expected,731.43,Processed
3611,200902,5923,10/28/2025,Late Delivery,418.26,Approved
3612,202879,5601,10/11/2025,Poor Quality,2955.26,Approved
3613,213994,5879,1/10/2026,Late Delivery,892.57,Approved
3614,216451,5833,8/29/2024,Size Issue,442.4,Approved
3615,202852,5826,3/24/2025,Not as Expected,2471.21,Approved
3616,203008,5397,6/10/2025,Size Issue,5626.01,Rejected
3617,219209,5882,10/29/2024,Not as Expected,2546.62,Approved
3618,213276,5675,1/22/2026,Poor Quality,7550.02,Approved
3619,208687,5482,6/6/2024,Not as Expected,376.67,Processed
3620,211908,5329,12/14/2025,Changed Mind,7612.21,Approved
3621,213614,5486,7/24/2025,Size Issue,381.91,Rejected
3622,211970,5711,1/11/2026,Size Issue,2176.34,Approved
3623,203267,5991,11/1/2024,Late Delivery,1679.27,Approved
3624,210686,5434,10/23/2024,Changed Mind,6131.6,Approved
3625,203347,5716,12/27/2023,Poor Quality,2830.74,Approved
3626,213230,5629,6/7/2025,Not as Expected,845.53,Approved
3627,209488,5829,6/19/2025,Wrong Product,441.44,Approved
3628,206221,5685,4/20/2025,Wrong Product,823.3,Processed
3629,212399,5945,6/24/2025,Size Issue,3534.99,Approved
3630,209841,5439,3/8/2025,Late Delivery,3174,Approved
3631,206529,5859,4/25/2025,Size Issue,809.93,Approved
3632,212713,5198,7/28/2025,Changed Mind,2508.99,Approved
3633,205806,5990,3/25/2025,Wrong Product,1107.86,Processed
3634,203373,5888,4/24/2024,Poor Quality,8766.09,Processed
3635,216401,5596,12/10/2023,Size Issue,610.94,Approved
3636,218215,5395,8/4/2025,Poor Quality,812.76,Processed
3637,212215,5377,4/29/2025,Late Delivery,345.58,Rejected
3638,205426,5432,8/15/2025,Not as Expected,724.19,Approved
3639,209732,5414,12/31/2025,Poor Quality,965.3,Approved
3640,205901,5574,12/6/2025,Late Delivery,413,Approved
3641,202610,5268,11/6/2024,Late Delivery,1893.18,Processed
3642,210654,5157,12/28/2025,Size Issue,1342.95,Processed
3643,202299,5689,12/28/2025,Changed Mind,737.82,Approved
3644,209090,5857,1/31/2025,Not as Expected,3734.24,Approved
3645,208946,5827,9/18/2025,Not as Expected,8265.34,Processed
3646,218235,5288,10/16/2024,Not as Expected,5972.65,Approved
3647,208624,5650,2/20/2025,Poor Quality,1413.15,Processed
3648,216733,5714,7/27/2024,Not as Expected,1007.92,Approved
3649,213773,5360,10/9/2025,Wrong Product,2841.17,Processed
3650,212257,5229,11/24/2025,Late Delivery,808.34,Approved
3651,203315,5555,4/13/2025,Late Delivery,5293.43,Processed
3652,206503,5214,10/28/2025,Wrong Product,274.87,Approved
3653,211655,5753,12/19/2024,Not as Expected,3734.66,Approved
3654,214859,5255,1/15/2024,Late Delivery,485.94,Processed
3655,202195,5394,3/2/2024,Size Issue,536.56,Approved
3656,219180,5494,10/29/2025,Not as Expected,5575.95,Approved
3657,207880,5996,4/1/2025,Changed Mind,485.56,Approved
3658,204755,5291,10/2/2024,Size Issue,855.28,Approved
3659,218666,5525,12/20/2024,Size Issue,394.58,Approved
3660,208526,5994,5/6/2025,Changed Mind,4014.62,Approved
3661,219649,5577,10/24/2024,Late Delivery,1458.77,Approved
3662,216890,5226,3/10/2024,Not as Expected,1071.26,Approved
3663,204721,5690,10/9/2025,Late Delivery,3008.83,Rejected
3664,217854,5030,5/14/2025,Late Delivery,216.92,Approved
3665,206461,5306,4/11/2025,Wrong Product,4368.21,Approved
3666,205084,5966,1/22/2025,Poor Quality,1067.77,Approved
3667,205803,5952,9/17/2024,Not as Expected,2014.91,Approved
3668,215339,5815,11/24/2024,Damaged Product,569.12,Approved
3669,202111,5091,10/30/2023,Not as Expected,1770.9,Approved
3670,216952,5141,12/7/2025,Poor Quality,357.67,Approved
3671,209995,5756,10/12/2024,Size Issue,995.48,Processed
